user_id,playtime_forever,item_id,release_date,genres_Action,genres_Adventure,genres_Animation and Modeling
76561198011773496,1463,240,2004,1,0,0
76561198042871573,84,240,2004,1,0,0
FabRainbro,850,240,2004,1,0,0
Rainysprinkz,1058,240,2004,1,0,0
76561198106869740,99,240,2004,1,0,0
roflcoptr,100,240,2004,1,0,0
76561198061339741,295,240,2004,1,0,0
76561198010947114,186,240,2004,1,0,0
76561198057003982,685,240,2004,1,0,0
flippy12343,2148,240,2004,1,0,0
Ranev,469,240,2004,1,0,0
76561198049839551,592,240,2004,1,0,0
76561198064692010,60385,240,2004,1,0,0
rangazprid3,24,240,2004,1,0,0
feifei30922,1202,240,2004,1,0,0
76561198061857771,94,240,2004,1,0,0
76561198084519825,95,240,2004,1,0,0
DopieOpie,992,240,2004,1,0,0
R87,884,240,2004,1,0,0
korax777,182,240,2004,1,0,0
76561197998533829,474,240,2004,1,0,0
76561198040941067,143,240,2004,1,0,0
gamerguy42,663,240,2004,1,0,0
RebellionRob,444,240,2004,1,0,0
76561198087054988,354,240,2004,1,0,0
red-acted,164575,240,2004,1,0,0
76561197994830976,1267,240,2004,1,0,0
76561198053869543,66,240,2004,1,0,0
RedNifty,2127,240,2004,1,0,0
76561198076835892,0,240,2004,1,0,0
76561198013730163,61,240,2004,1,0,0
Reffic,1845,240,2004,1,0,0
76561198074862825,12,240,2004,1,0,0
chickenislife,98867,240,2004,1,0,0
76561198057049076,0,240,2004,1,0,0
76561198053799839,1298,240,2004,1,0,0
resinlipbongface,88,240,2004,1,0,0
using_a_controller,13324,240,2004,1,0,0
aCutieNamedRiamz,2036,240,2004,1,0,0
kissmytaco,16198,240,2004,1,0,0
76561198007952765,8,240,2004,1,0,0
76561198030536259,335,240,2004,1,0,0
Rhyzak,1254,240,2004,1,0,0
BlackReaperHei,2000,240,2004,1,0,0
powerjester7,2945,240,2004,1,0,0
BruceLamb,12,240,2004,1,0,0
nrice1986,186,240,2004,1,0,0
TheRichRussianBoy,48650,240,2004,1,0,0
76561198085227281,783,240,2004,1,0,0
r1f_r4f,621,240,2004,1,0,0
RileStar07,1542,240,2004,1,0,0
risenn4,3468,240,2004,1,0,0
rivvered,655,240,2004,1,0,0
sponseredbypornhub_,382,240,2004,1,0,0
76561197990593638,1780,240,2004,1,0,0
watahead,216,240,2004,1,0,0
76561198093554883,187,240,2004,1,0,0
roodrigitho1,5269,240,2004,1,0,0
snakeapple,9433,240,2004,1,0,0
76561198042148866,2,240,2004,1,0,0
76561198095937802,16,240,2004,1,0,0
Mutantotter,154,240,2004,1,0,0
76561198087310986,0,240,2004,1,0,0
76561198144437057,326,240,2004,1,0,0
76561198068007734,572,240,2004,1,0,0
rjf1112,92,240,2004,1,0,0
23jesus23,4416,240,2004,1,0,0
RPLSkelliman,736,240,2004,1,0,0
76561198007056661,935,240,2004,1,0,0
poopinya,574,240,2004,1,0,0
76561198091126167,2,240,2004,1,0,0
76561198002813990,187,240,2004,1,0,0
76561197991112320,1632,240,2004,1,0,0
76561198002170343,209032,240,2004,1,0,0
Runir,1494,240,2004,1,0,0
russelmao,414,240,2004,1,0,0
76561198059360370,0,240,2004,1,0,0
76561198039832932,140322,240,2004,1,0,0
tiny_nic,2918,240,2004,1,0,0
Rysterr,108,240,2004,1,0,0
thefailgrenade,798,240,2004,1,0,0
SpookySpazo,24448,240,2004,1,0,0
76561198029591433,455,240,2004,1,0,0
76561198025231200,120,240,2004,1,0,0
Sadient,1,240,2004,1,0,0
K-R-U,318,240,2004,1,0,0
76561198078060145,25,240,2004,1,0,0
76561198070572729,2173,240,2004,1,0,0
76561198131938966,1127,240,2004,1,0,0
BokuNoSekai,149,240,2004,1,0,0
salmonaus,149,240,2004,1,0,0
Its-Lisbeth,1641,240,2004,1,0,0
76561198033982500,2100,240,2004,1,0,0
76561198062110429,3,240,2004,1,0,0
76561198040904583,13884,240,2004,1,0,0
76561198015397224,23526,240,2004,1,0,0
76561198067766676,3,240,2004,1,0,0
76561198078808929,829,240,2004,1,0,0
76561198029850904,2,240,2004,1,0,0
Armedxxp,105,240,2004,1,0,0
Nornauts,3093,240,2004,1,0,0
Mr_samurai_man,0,240,2004,1,0,0
76561198076078380,146,240,2004,1,0,0
76561198016023586,767,240,2004,1,0,0
Captain_Sparkey53,186,240,2004,1,0,0
76561198015960011,1381,240,2004,1,0,0
Soracaz,1,240,2004,1,0,0
savvy1909,21408,240,2004,1,0,0
theflamenite29,167,240,2004,1,0,0
76561198076437832,0,240,2004,1,0,0
76561198059551935,1354,240,2004,1,0,0
scarcityy,35,240,2004,1,0,0
Frejello,151,240,2004,1,0,0
Mig-21pls,2252,240,2004,1,0,0
76561198035811318,29,240,2004,1,0,0
sealyx,0,240,2004,1,0,0
76561198044824978,149,240,2004,1,0,0
Aphrexz,602,240,2004,1,0,0
seblyftw,616,240,2004,1,0,0
davo27,5886,240,2004,1,0,0
Semi_numerical,0,240,2004,1,0,0
76561198045132073,3302,240,2004,1,0,0
lukec2510,106,240,2004,1,0,0
senseipandaviking,54,240,2004,1,0,0
sergei_from_kazakhstan,886,240,2004,1,0,0
truefire8,11,240,2004,1,0,0
76561198019644374,13082,240,2004,1,0,0
76561197991856503,17,240,2004,1,0,0
thehitman35,14,240,2004,1,0,0
seveneightnine,192,240,2004,1,0,0
Shadowfire6661,0,240,2004,1,0,0
76561198043640604,23,240,2004,1,0,0
76561198026410463,666,240,2004,1,0,0
Elementico,3646,240,2004,1,0,0
76561198027694193,19,240,2004,1,0,0
76561198065304760,9040,240,2004,1,0,0
76561198086666210,4189,240,2004,1,0,0
SheriffMcCringle,512,240,2004,1,0,0
76561198054913523,402,240,2004,1,0,0
76561198071846149,8011,240,2004,1,0,0
Spazboi420,966,240,2004,1,0,0
76561198013627333,152,240,2004,1,0,0
76561198046022517,349,240,2004,1,0,0
76561198063362215,4899,240,2004,1,0,0
akamexxswag,4400,240,2004,1,0,0
impurepaladin,242,240,2004,1,0,0
sickbubblez,190,240,2004,1,0,0
Sigg9,755,240,2004,1,0,0
76561198089440691,10,240,2004,1,0,0
z3b1z,0,240,2004,1,0,0
Silverimate47,0,240,2004,1,0,0
76561198044613254,2158,240,2004,1,0,0
76561198053080006,1019,240,2004,1,0,0
76561198023774382,671,240,2004,1,0,0
hitlike,281,240,2004,1,0,0
dadramalama,144,240,2004,1,0,0
76561198059411804,30,240,2004,1,0,0
fluttershy2424,41,240,2004,1,0,0
Skeletah,148,240,2004,1,0,0
76561198013149300,39673,240,2004,1,0,0
76561198019297801,75,240,2004,1,0,0
forelli69,669,240,2004,1,0,0
76561198084616658,200,240,2004,1,0,0
watters81,2077,240,2004,1,0,0
Socratiez,12,240,2004,1,0,0
76561198092998604,48,240,2004,1,0,0
76561197982474515,93281,240,2004,1,0,0
76561198062174028,1504,240,2004,1,0,0
skeptile2,1272,240,2004,1,0,0
76561198082298848,3724,240,2004,1,0,0
dirty_noonga,3958,240,2004,1,0,0
Joshy2812,1216,240,2004,1,0,0
76561198091455051,3747,240,2004,1,0,0
SKOOOTA,744,240,2004,1,0,0
76561198073158808,199,240,2004,1,0,0
76561198101686893,1874,240,2004,1,0,0
76561198053791920,636,240,2004,1,0,0
76561198058919153,124,240,2004,1,0,0
zillakilla87,11875,240,2004,1,0,0
76561198091734226,1092,240,2004,1,0,0
sonoftoast,2056,240,2004,1,0,0
76561198014874294,0,240,2004,1,0,0
76561198072862281,31,240,2004,1,0,0
76561198072054081,340,240,2004,1,0,0
76561198077182256,290,240,2004,1,0,0
brownscarf,8850,240,2004,1,0,0
smuffymusic,64,240,2004,1,0,0
76561197990027470,13216,240,2004,1,0,0
76561198072684440,1,240,2004,1,0,0
76561198062271200,2026,240,2004,1,0,0
thegamingdoctor,538,240,2004,1,0,0
76561198011333937,2820,240,2004,1,0,0
snittens,1292,240,2004,1,0,0
76561197995775619,1568,240,2004,1,0,0
Angusbruh,15,240,2004,1,0,0
04280122,1306,240,2004,1,0,0
SnuffyKiins,27,240,2004,1,0,0
76561198014530333,691,240,2004,1,0,0
ryansinventory,412,240,2004,1,0,0
kamakze751,2966,240,2004,1,0,0
wes132,978,240,2004,1,0,0
SomeAussieGamer,1008,240,2004,1,0,0
76561198065991872,153,240,2004,1,0,0
76561198072865679,17,240,2004,1,0,0
SULL3H,1193,240,2004,1,0,0
Soskii,0,240,2004,1,0,0
soukura,50,240,2004,1,0,0
76561198060425303,1618,240,2004,1,0,0
bearsareniggers,1786,240,2004,1,0,0
76561198072632724,42,240,2004,1,0,0
SpakAttk,158,240,2004,1,0,0
SPAM_inaCan,671,240,2004,1,0,0
76561198060438359,372,240,2004,1,0,0
76561198047238755,5093,240,2004,1,0,0
mwatsonnz,8,240,2004,1,0,0
76561198068922744,1607,240,2004,1,0,0
76561198070690126,888,240,2004,1,0,0
Celatum,421,240,2004,1,0,0
76561198045660921,7788,240,2004,1,0,0
SPINDLESBA,760,240,2004,1,0,0
TheSpitfire,0,240,2004,1,0,0
gryffen9,1431,240,2004,1,0,0
76561198055637876,345,240,2004,1,0,0
76561198071995339,21,240,2004,1,0,0
76561198070697304,431,240,2004,1,0,0
yepitsafeel,1,240,2004,1,0,0
atomiclukai,2,240,2004,1,0,0
76561198034549116,420,240,2004,1,0,0
Sporial-Oriiius-Umbria,10,240,2004,1,0,0
FullMental,3279,240,2004,1,0,0
spudcake,5506,240,2004,1,0,0
76561198051758670,30,240,2004,1,0,0
SpyNotSpy,835,240,2004,1,0,0
76561198047068640,791,240,2004,1,0,0
Pendulem,876,240,2004,1,0,0
76561198063312124,1493,240,2004,1,0,0
76561198073133272,441,240,2004,1,0,0
Stagdage,266,240,2004,1,0,0
76561198064992396,12,240,2004,1,0,0
76561198094944226,1021,240,2004,1,0,0
76561198033248600,0,240,2004,1,0,0
76561198003436320,0,240,2004,1,0,0
76561198081048373,687,240,2004,1,0,0
76561198096190599,33806,240,2004,1,0,0
76561197993217522,375,240,2004,1,0,0
76561198045564549,16,240,2004,1,0,0
stone_donkey,0,240,2004,1,0,0
Str1ke4,2464,240,2004,1,0,0
76561198020443622,90634,240,2004,1,0,0
jylan,1884,240,2004,1,0,0
76561198054292078,109,240,2004,1,0,0
getrektscrubuwotm8,250,240,2004,1,0,0
StuntMobile,0,240,2004,1,0,0
76561198027093071,205987,240,2004,1,0,0
76561198065784545,58,240,2004,1,0,0
smcs,42,240,2004,1,0,0
76561198019786365,500,240,2004,1,0,0
SucoVidya,114,240,2004,1,0,0
76561198040849429,317,240,2004,1,0,0
76561198011741465,0,240,2004,1,0,0
76561198036637508,28767,240,2004,1,0,0
Saull,1758,240,2004,1,0,0
76561198029596731,386,240,2004,1,0,0
Diamond_Frost,733,240,2004,1,0,0
Turtleeex3,1130,240,2004,1,0,0
76561198084958003,4722,240,2004,1,0,0
76561198042727127,1025,240,2004,1,0,0
76561198021586407,686,240,2004,1,0,0
76561198052993493,1436,240,2004,1,0,0
Symara,0,240,2004,1,0,0
modz_x,72713,240,2004,1,0,0
76561198079215291,186,240,2004,1,0,0
Nxit,20,240,2004,1,0,0
Breadi,879,240,2004,1,0,0
Vernitz,1574,240,2004,1,0,0
76561198080030286,3240,240,2004,1,0,0
tabpol95,336,240,2004,1,0,0
Taeza,138,240,2004,1,0,0
76561198059944303,470,240,2004,1,0,0
76561198073043666,205,240,2004,1,0,0
tangello1,2510,240,2004,1,0,0
76561198057451875,0,240,2004,1,0,0
Tarvo69,695,240,2004,1,0,0
Sloth--,18642,240,2004,1,0,0
Tayrayb,25,240,2004,1,0,0
76561198053665640,603,240,2004,1,0,0
76561198046611297,3403,240,2004,1,0,0
76561198064619367,660,240,2004,1,0,0
76561198073548353,36,240,2004,1,0,0
HipsterGoku,778,240,2004,1,0,0
TeenoGames,331,240,2004,1,0,0
optamusjebus,43,240,2004,1,0,0
TemsterGaming,73,240,2004,1,0,0
tenndown,289,240,2004,1,0,0
76561198115279437,119,240,2004,1,0,0
Tezzdog,3445,240,2004,1,0,0
76561198079102208,1,240,2004,1,0,0
76561198045784460,839,240,2004,1,0,0
76561198065860774,15,240,2004,1,0,0
ErikCronin,255,240,2004,1,0,0
ezazar,148,240,2004,1,0,0
76561198069492897,30,240,2004,1,0,0
zeaper12345,839,240,2004,1,0,0
Thatmeepo,280,240,2004,1,0,0
76561198037228389,6134,240,2004,1,0,0
TheKatakiuchi,1,240,2004,1,0,0
strander01,2642,240,2004,1,0,0
76561198053184246,498,240,2004,1,0,0
76561198060938850,34,240,2004,1,0,0
76561198023938272,265,240,2004,1,0,0
piemonkey3000,381,240,2004,1,0,0
Qualog,79,240,2004,1,0,0
76561198046777634,0,240,2004,1,0,0
Swezza,381,240,2004,1,0,0
76561198061977789,3547,240,2004,1,0,0
76561198028404878,2841,240,2004,1,0,0
76561198082582975,805,240,2004,1,0,0
76561198025915863,226,240,2004,1,0,0
MumPLS,2193,240,2004,1,0,0
31456576727471577757175717,56,240,2004,1,0,0
1iam1iam1iam,260,240,2004,1,0,0
xDwM,3025,240,2004,1,0,0
theblaster23,848,240,2004,1,0,0
Tomsen1,873,240,2004,1,0,0
LecXii,6,240,2004,1,0,0
Pootisman64,124,240,2004,1,0,0
baagoessheep,70,240,2004,1,0,0
76561198006748755,120,240,2004,1,0,0
cheekypig55,218,240,2004,1,0,0
76561198058357581,16,240,2004,1,0,0
76561198040307951,1837,240,2004,1,0,0
76561198064247736,6595,240,2004,1,0,0
76561198053443436,71,240,2004,1,0,0
76561198043026878,553,240,2004,1,0,0
76561198098025074,277,240,2004,1,0,0
theenigmaticphicist,24,240,2004,1,0,0
AnExecutioner,999,240,2004,1,0,0
keth98,0,240,2004,1,0,0
THEGHOST646,5,240,2004,1,0,0
HamFuckinMan,161,240,2004,1,0,0
TheIonForge,876,240,2004,1,0,0
TheKiwiTimeLord,12630,240,2004,1,0,0
thelonewolfk32,175,240,2004,1,0,0
76561198065663621,1234,240,2004,1,0,0
76561198044042065,896,240,2004,1,0,0
76561198076375216,41,240,2004,1,0,0
TheDewitt,594,240,2004,1,0,0
76561198029403578,450,240,2004,1,0,0
76561198077113035,11789,240,2004,1,0,0
76561198048247974,20,240,2004,1,0,0
Thrasharrl,474,240,2004,1,0,0
76561198105414942,345,240,2004,1,0,0
OfficialVinyldash,1099,240,2004,1,0,0
FuriousTheMonkeyBoy,2575,240,2004,1,0,0
76561198081178580,1214,240,2004,1,0,0
jamo_pwner,8858,240,2004,1,0,0
tigerout,1121,240,2004,1,0,0
Mutivate,168,240,2004,1,0,0
76561198042649425,5860,240,2004,1,0,0
smokecoaleveryday,920,240,2004,1,0,0
76561198008440075,447,240,2004,1,0,0
76561198017841947,157,240,2004,1,0,0
politicalpanda,510,240,2004,1,0,0
76561198046274386,455,240,2004,1,0,0
tinchac,55,240,2004,1,0,0
tinyrickexclamationmark,27269,240,2004,1,0,0
76561198025721268,5879,240,2004,1,0,0
76561198028408815,1252,240,2004,1,0,0
wazuptom,515,240,2004,1,0,0
Nishimura,592,240,2004,1,0,0
toeler,261,240,2004,1,0,0
76561198042534548,12,240,2004,1,0,0
TomThehTmoT,430,240,2004,1,0,0
captinw,730,240,2004,1,0,0
76561198061413310,9,240,2004,1,0,0
tomeyoung,249,240,2004,1,0,0
tommygaming,3427,240,2004,1,0,0
76561197993654066,83,240,2004,1,0,0
76561198044223034,753,240,2004,1,0,0
76561198042246940,3,240,2004,1,0,0
12223536,651,240,2004,1,0,0
airvortex,12,240,2004,1,0,0
76561198005625108,34640,240,2004,1,0,0
FlynnHW,92,240,2004,1,0,0
Bubblepowa_x,32,240,2004,1,0,0
76561198073425601,619,240,2004,1,0,0
KK4,17027,240,2004,1,0,0
76561198049001557,19434,240,2004,1,0,0
76561198011920971,479,240,2004,1,0,0
76561198043797303,10774,240,2004,1,0,0
76561198022270953,22,240,2004,1,0,0
Donkey555,18021,240,2004,1,0,0
76561198064530082,21,240,2004,1,0,0
overlordoverlord,386,240,2004,1,0,0
TrueOG4Life,441,240,2004,1,0,0
76561198060418890,945,240,2004,1,0,0
76561198059940001,85,240,2004,1,0,0
Tubbyness,0,240,2004,1,0,0
THETUG,29,240,2004,1,0,0
Tunnocks,342,240,2004,1,0,0
76561198079342142,18,240,2004,1,0,0
76561198121482617,125,240,2004,1,0,0
Turtzzz,1272,240,2004,1,0,0
76561198038838463,0,240,2004,1,0,0
eeeeeeeeeltruT,104,240,2004,1,0,0
76561198020453860,2321,240,2004,1,0,0
TuttyGT,0,240,2004,1,0,0
Darwin420,0,240,2004,1,0,0
76561198047483430,257,240,2004,1,0,0
twitchbiscuit,2304,240,2004,1,0,0
Popcorncake,28,240,2004,1,0,0
76561198025811298,2671,240,2004,1,0,0
76561198021884900,4,240,2004,1,0,0
uber_gamer92,448,240,2004,1,0,0
76561198052938668,139,240,2004,1,0,0
MiklbUrgr,406,240,2004,1,0,0
76561198006649466,1309,240,2004,1,0,0
goboy3133,76,240,2004,1,0,0
76561198035365505,5160,240,2004,1,0,0
NikkiRox,2074,240,2004,1,0,0
76561198062922735,0,240,2004,1,0,0
76561198080163753,6313,240,2004,1,0,0
76561197993336140,14226,240,2004,1,0,0
epicssy,33065,240,2004,1,0,0
arcanesage,0,240,2004,1,0,0
US-RB,1085,240,2004,1,0,0
utmostnarc,67,240,2004,1,0,0
76561198113281560,0,240,2004,1,0,0
76561198048090660,592,240,2004,1,0,0
CoffeeCarriesU,54,240,2004,1,0,0
76561198049406078,211,240,2004,1,0,0
Vapas,80,240,2004,1,0,0
76561198056863351,60,240,2004,1,0,0
76561198034308439,379,240,2004,1,0,0
Vashaa,0,240,2004,1,0,0
76561198074886245,8,240,2004,1,0,0
76561198071543351,0,240,2004,1,0,0
76561198091887085,562,240,2004,1,0,0
76561198071045315,101,240,2004,1,0,0
76561198024416331,546,240,2004,1,0,0
76561198075735259,4,240,2004,1,0,0
76561198060661173,0,240,2004,1,0,0
jnizzi,1232,240,2004,1,0,0
verticalibre,2005,240,2004,1,0,0
76561198068101386,2805,240,2004,1,0,0
76561198058477289,9127,240,2004,1,0,0
76561198058522411,585,240,2004,1,0,0
76561198053057695,845,240,2004,1,0,0
76561197996932711,7741,240,2004,1,0,0
wasthisusernametaken,68,240,2004,1,0,0
76561198040640586,326,240,2004,1,0,0
Voisik,14793,240,2004,1,0,0
jewhue,5,240,2004,1,0,0
76561198023531038,272,240,2004,1,0,0
76561198082644502,304,240,2004,1,0,0
76561198080859208,305,240,2004,1,0,0
76561198047252928,8949,240,2004,1,0,0
WaliWan,898,240,2004,1,0,0
Helpsme,1978,240,2004,1,0,0
76561198060207360,4076,240,2004,1,0,0
DankLord9000,1071,240,2004,1,0,0
76561198066314174,5,240,2004,1,0,0
watthew1,131,240,2004,1,0,0
ultrabrightgaming,1040,240,2004,1,0,0
76561198045832825,69,240,2004,1,0,0
45544554455445,230,240,2004,1,0,0
76561198077716165,1181,240,2004,1,0,0
weels1566,1929,240,2004,1,0,0
76561198060678051,70,240,2004,1,0,0
badclunk,1320,240,2004,1,0,0
76561198061663176,315,240,2004,1,0,0
76561198063461380,1,240,2004,1,0,0
spudkins,1177,240,2004,1,0,0
wikan23,2,240,2004,1,0,0
autisticoranges,827,240,2004,1,0,0
76561198013261893,21,240,2004,1,0,0
76561198054071387,3890,240,2004,1,0,0
TheWhipster,969,240,2004,1,0,0
76561198056592934,231,240,2004,1,0,0
76561197982114418,415,240,2004,1,0,0
76561198058188878,1235,240,2004,1,0,0
Why_Not_Zoidberg,33,240,2004,1,0,0
76561198035728786,9,240,2004,1,0,0
pooweebum,378,240,2004,1,0,0
76561197989746901,567,240,2004,1,0,0
76561198014752722,5476,240,2004,1,0,0
76561198083615276,237,240,2004,1,0,0
Darkness211,17,240,2004,1,0,0
76561198030777156,85,240,2004,1,0,0
SikHTN,16264,240,2004,1,0,0
76561198086100927,20,240,2004,1,0,0
76561198048055849,1606,240,2004,1,0,0
76561198017791627,1132,240,2004,1,0,0
lifeondelay,1,240,2004,1,0,0
Woluf,64,240,2004,1,0,0
76561198061875393,0,240,2004,1,0,0
zezemel,30,240,2004,1,0,0
76561198082252067,178,240,2004,1,0,0
carterbegrie,2675,240,2004,1,0,0
AWoodenCarving,542,240,2004,1,0,0
Wynnhann,0,240,2004,1,0,0
76561198080467452,265,240,2004,1,0,0
76561198059866467,2709,240,2004,1,0,0
mozdawg,3488,240,2004,1,0,0
Xardianx,14,240,2004,1,0,0
76561198068205149,254,240,2004,1,0,0
76561198067850324,1199,240,2004,1,0,0
76561198066290766,230,240,2004,1,0,0
76561198040340682,360,240,2004,1,0,0
mark123,5513,240,2004,1,0,0
nicktory,433,240,2004,1,0,0
xpg237,81,240,2004,1,0,0
76561198059442985,0,240,2004,1,0,0
76561198032596179,6767,240,2004,1,0,0
76561198053247169,643,240,2004,1,0,0
76561198000723558,707,240,2004,1,0,0
76561198065785303,601,240,2004,1,0,0
dimitri911413,764,240,2004,1,0,0
76561197998789752,2819,240,2004,1,0,0
76561198113977933,1,240,2004,1,0,0
76561198085329147,777,240,2004,1,0,0
76561198033245094,838,240,2004,1,0,0
yaknakz,123,240,2004,1,0,0
76561198090084553,63426,240,2004,1,0,0
yamaaaaa,1547,240,2004,1,0,0
76561198059014191,222,240,2004,1,0,0
savingprivatellama,1147,240,2004,1,0,0
76561198048593808,1341,240,2004,1,0,0
76561198063145410,3466,240,2004,1,0,0
76561198000435345,1435,240,2004,1,0,0
patientjuNKY,19,240,2004,1,0,0
76561198044511328,165374,240,2004,1,0,0
yokta,42,240,2004,1,0,0
76561198047144538,1350,240,2004,1,0,0
silence010101,4371,240,2004,1,0,0
youagain,5286,240,2004,1,0,0
76561198082566561,57,240,2004,1,0,0
76561198027849204,419,240,2004,1,0,0
yourselfau,188,240,2004,1,0,0
YousifOhEight,774,240,2004,1,0,0
TheBigCheese146,1,240,2004,1,0,0
swag0swagger,2936,240,2004,1,0,0
76561198044856249,1315,240,2004,1,0,0
76561198045768753,10449,240,2004,1,0,0
Fluttershywolf,8,240,2004,1,0,0
76561198069835430,171,240,2004,1,0,0
76561198015039559,563,240,2004,1,0,0
Zeke-,89,240,2004,1,0,0
76561198028509438,0,240,2004,1,0,0
76561198065093772,145,240,2004,1,0,0
Kutosotuk,971,240,2004,1,0,0
76561198065172264,33,240,2004,1,0,0
Blacky98,3946,240,2004,1,0,0
Zippedthought,1563,240,2004,1,0,0
76561197990997704,6938,240,2004,1,0,0
ZoomZoom0,166,240,2004,1,0,0
LtKYS,42134,240,2004,1,0,0
ZukiniMuncher,147,240,2004,1,0,0
Zychratic,276,240,2004,1,0,0
76561198045836790,23,240,2004,1,0,0
xXDannyXx18,107,240,2004,1,0,0
codename101,13,240,2004,1,0,0
3423523425433425,1093,240,2004,1,0,0
76561198074603436,1180,240,2004,1,0,0
76561198025911906,733,240,2004,1,0,0
76561198048701431,11,240,2004,1,0,0
76561198044716641,6277,240,2004,1,0,0
76561197998378973,124,240,2004,1,0,0
76561198062516378,237,240,2004,1,0,0
beatthemeat,12912,240,2004,1,0,0
76561198035607780,17402,240,2004,1,0,0
76561198059865237,3,240,2004,1,0,0
76561198084797537,112,240,2004,1,0,0
76561197988762135,119,240,2004,1,0,0
76561197990290762,32,240,2004,1,0,0
rainbinealwayscool,28935,240,2004,1,0,0
kuroneko-blackcat,526,240,2004,1,0,0
76561198075073597,468,240,2004,1,0,0
UltraSpartan,1807,240,2004,1,0,0
76561198035889092,2231,240,2004,1,0,0
76561198031109158,2940,240,2004,1,0,0
76561197993160547,91,240,2004,1,0,0
jkblazinprofile,141,240,2004,1,0,0
Pierce717,8475,240,2004,1,0,0
notmysteamprofile,251,240,2004,1,0,0
Insidiousbear,5368,240,2004,1,0,0
madstatue,1744,240,2004,1,0,0
76561198042040005,58,240,2004,1,0,0
GENEVEVUVE,13939,240,2004,1,0,0
ewzilla,12,240,2004,1,0,0
dyldo13,9123,240,2004,1,0,0
golden4tw,19,240,2004,1,0,0
76561198029237649,184,240,2004,1,0,0
Achillesm,158,240,2004,1,0,0
76561198084723982,9295,240,2004,1,0,0
Ninjachiicken,3166,240,2004,1,0,0
76561198044954772,0,240,2004,1,0,0
swiggtyswoggtythatbootyismine,31373,240,2004,1,0,0
davidmama,5856,240,2004,1,0,0
LegendofLink2712,1905,240,2004,1,0,0
xlukasmx,41591,240,2004,1,0,0
Ne0NnNnNnNnN,458,240,2004,1,0,0
TeakayTK,281,240,2004,1,0,0
hentai_overlord,2169,240,2004,1,0,0
WafflesGaming,1198,240,2004,1,0,0
76561198074417063,2,240,2004,1,0,0
jakinabox00,1,240,2004,1,0,0
Hattyyy,4366,240,2004,1,0,0
DolanDuk,739,240,2004,1,0,0
76561197999590227,31396,240,2004,1,0,0
Timmeh99,327,240,2004,1,0,0
dependancy,25455,240,2004,1,0,0
76561198044424237,330,240,2004,1,0,0
76561198051004171,110,240,2004,1,0,0
76561198071447664,213,240,2004,1,0,0
apansy,313,240,2004,1,0,0
76561198053368292,94,240,2004,1,0,0
AwesomeReach,398,240,2004,1,0,0
black-foxx,78,240,2004,1,0,0
76561198047572609,1032,240,2004,1,0,0
CRUVOD,1185,240,2004,1,0,0
76561198024826675,579,240,2004,1,0,0
76561198050543795,12410,240,2004,1,0,0
inloc,5,240,2004,1,0,0
DrQuaz,4264,240,2004,1,0,0
76561198046195108,97618,240,2004,1,0,0
x95bfe,2397,240,2004,1,0,0
sdvcds,1032,240,2004,1,0,0
76561198025068102,2056,240,2004,1,0,0
icekoob2,108,240,2004,1,0,0
76561198047188015,236,240,2004,1,0,0
juzzfuzz,992,240,2004,1,0,0
76561198042987108,165,240,2004,1,0,0
1v1mim8,19034,240,2004,1,0,0
76561198006074188,1178,240,2004,1,0,0
V2Klaus,53,240,2004,1,0,0
latterdaysaint,1141,240,2004,1,0,0
76561198018407930,6087,240,2004,1,0,0
76561198067722294,159,240,2004,1,0,0
LilacFrost,1445,240,2004,1,0,0
76561198049524520,304,240,2004,1,0,0
shooshi,1432,240,2004,1,0,0
mrgoatnipples,2503,240,2004,1,0,0
TeaJay7,301,240,2004,1,0,0
Necrosc,1,240,2004,1,0,0
76561198070970242,920,240,2004,1,0,0
dead_set,203,240,2004,1,0,0
76561198055889235,216,240,2004,1,0,0
76561198078081351,1593,240,2004,1,0,0
76561198055325714,543,240,2004,1,0,0
RandomSounds,1,240,2004,1,0,0
mcdicky,439,240,2004,1,0,0
bermudablue,31953,240,2004,1,0,0
Sapharite,36,240,2004,1,0,0
76561198054589097,127,240,2004,1,0,0
76561198084871161,44,240,2004,1,0,0
76561197989039660,154,240,2004,1,0,0
76561198060695582,54,240,2004,1,0,0
annihlator2,5323,240,2004,1,0,0
SmossyBoiRulesALL,219,240,2004,1,0,0
76561198028553619,4210,240,2004,1,0,0
stryder1012,0,240,2004,1,0,0
76561198059107861,168,240,2004,1,0,0
76561198005207540,128,240,2004,1,0,0
Theta5Who,1399,240,2004,1,0,0
kanzabrand,112,240,2004,1,0,0
Bananasbananas,765,240,2004,1,0,0
D3V3CT0R,2631,240,2004,1,0,0
Kageshinben,306,240,2004,1,0,0
coolguyfromph,2352,240,2004,1,0,0
IAmAbel,16,240,2004,1,0,0
azzza125,36085,240,2004,1,0,0
SgazyRQ,11071,240,2004,1,0,0
bluelite45,3156,240,2004,1,0,0
76561198063608381,1105,240,2004,1,0,0
northisbae,247,240,2004,1,0,0
76561198080157237,2323,240,2004,1,0,0
76561198039779059,3,240,2004,1,0,0
76561198029308407,268,240,2004,1,0,0
76561198038291040,2246,240,2004,1,0,0
76561198074067603,0,240,2004,1,0,0
gangGGR,330,240,2004,1,0,0
76561198053310104,129,240,2004,1,0,0
76561198048945491,1168,240,2004,1,0,0
TURTLESYEA,230158,240,2004,1,0,0
C0UNT3R_KilL,332,240,2004,1,0,0
