user_id,playtime_forever,item_id,release_date,genres_Action,genres_Adventure,genres_Animation and Modeling
kierensimpson,9,10,2000,1,0,0
Dinosaurx,132,10,2000,1,0,0
76561198021875174,711,10,2000,1,0,0
angryangryangry,1052,10,2000,1,0,0
76561198109306249,1054,10,2000,1,0,0
76561198122280156,19,10,2000,1,0,0
76561198046710527,274,10,2000,1,0,0
awwyeahnah,19654,10,2000,1,0,0
76561198021349016,4,10,2000,1,0,0
Potatoesarekool,225,10,2000,1,0,0
76561197963455626,121,10,2000,1,0,0
Mr-Liam,188,10,2000,1,0,0
76561197991634316,1261,10,2000,1,0,0
Falcon_HaHa,50,10,2000,1,0,0
76561197984433623,0,10,2000,1,0,0
dkzinhoo,11989,10,2000,1,0,0
GeneralCuddles,76,10,2000,1,0,0
Dobski,24,10,2000,1,0,0
Doctor_Smooth,341,10,2000,1,0,0
76561197967787808,22327,10,2000,1,0,0
Dolfinius,4,10,2000,1,0,0
76561198085164566,545,10,2000,1,0,0
dollynhow,254,10,2000,1,0,0
76561198059689405,0,10,2000,1,0,0
Donato_Dyas,421,10,2000,1,0,0
76561198035575592,86,10,2000,1,0,0
urdreamsarememes,90,10,2000,1,0,0
76561198051897973,0,10,2000,1,0,0
rohirrimnz,0,10,2000,1,0,0
dqtl74,231,10,2000,1,0,0
dracintosh,0,10,2000,1,0,0
thefourdigit,194,10,2000,1,0,0
76561197970037772,235,10,2000,1,0,0
Cloud437,863,10,2000,1,0,0
76561198086990738,1,10,2000,1,0,0
lundles,2,10,2000,1,0,0
DuFFuL,0,10,2000,1,0,0
76561197964286188,92,10,2000,1,0,0
SickCuntt,243,10,2000,1,0,0
EISS,6144,10,2000,1,0,0
sicklygamer,12,10,2000,1,0,0
Doctorsicknote,9,10,2000,1,0,0
eddy96,0,10,2000,1,0,0
Totesnotasexoffender,11543,10,2000,1,0,0
edpots,162,10,2000,1,0,0
EGFranco,26,10,2000,1,0,0
76561197964301090,0,10,2000,1,0,0
76561198068225066,918,10,2000,1,0,0
76561197967723333,0,10,2000,1,0,0
eldoubleu,108,10,2000,1,0,0
psn_markovic,14,10,2000,1,0,0
ElLocoDelPan,156,10,2000,1,0,0
76561197980567130,108,10,2000,1,0,0
76561197960301970,0,10,2000,1,0,0
ElSierrita,10023,10,2000,1,0,0
empathy,0,10,2000,1,0,0
76561198044658726,145,10,2000,1,0,0
EpicDemoManHasKitteh,61,10,2000,1,0,0
76561197982340487,14,10,2000,1,0,0
Erakian,4,10,2000,1,0,0
76561198091815938,13,10,2000,1,0,0
prsteam,49,10,2000,1,0,0
escrimakali,863,10,2000,1,0,0
ethanol10,265,10,2000,1,0,0
EthicsGradient,0,10,2000,1,0,0
adowhal,21,10,2000,1,0,0
seek83,264,10,2000,1,0,0
MarkoUbi,6,10,2000,1,0,0
n0thingirl,109829,10,2000,1,0,0
Exactrawr,0,10,2000,1,0,0
EyesScream,55,10,2000,1,0,0
lvlonk3y,62,10,2000,1,0,0
76561198070255896,29,10,2000,1,0,0
76561197969526559,0,10,2000,1,0,0
kishacat,283,10,2000,1,0,0
76561197994121996,86,10,2000,1,0,0
76561197960438497,118,10,2000,1,0,0
76561198044672950,139,10,2000,1,0,0
YOURETHEVOICE,62,10,2000,1,0,0
FatPimp,213,10,2000,1,0,0
76561197989849461,8035,10,2000,1,0,0
FaZeWeaver,533,10,2000,1,0,0
76561198067506858,174,10,2000,1,0,0
76561198056280925,30,10,2000,1,0,0
fedexplus,671,10,2000,1,0,0
76561198068229722,1069,10,2000,1,0,0
deagleone,56,10,2000,1,0,0
76561197990117063,37,10,2000,1,0,0
76561198029779195,2,10,2000,1,0,0
76561197974804604,0,10,2000,1,0,0
looongboy,199,10,2000,1,0,0
fistor69,21252,10,2000,1,0,0
76561198048348337,1789,10,2000,1,0,0
kaanyog,10,10,2000,1,0,0
76561198054875988,48417,10,2000,1,0,0
FlameFireBlast,258,10,2000,1,0,0
micko,0,10,2000,1,0,0
flaffeh,1890,10,2000,1,0,0
coleridge49,0,10,2000,1,0,0
fobbsy,17,10,2000,1,0,0
76561198045544792,4979,10,2000,1,0,0
Tramsformers,218,10,2000,1,0,0
76561198025037215,53,10,2000,1,0,0
76561197961648625,0,10,2000,1,0,0
76561197967445425,185647,10,2000,1,0,0
76561197967947947,8,10,2000,1,0,0
76561198052912739,10,10,2000,1,0,0
76561198121385914,63,10,2000,1,0,0
76561198016682159,569,10,2000,1,0,0
frogbert,12,10,2000,1,0,0
76561197969663913,18900,10,2000,1,0,0
76561198115944716,40,10,2000,1,0,0
76561197975700338,75,10,2000,1,0,0
ZanToR,0,10,2000,1,0,0
76561197973987676,1468,10,2000,1,0,0
76561198015527964,0,10,2000,1,0,0
76561198102093684,15,10,2000,1,0,0
thegers,0,10,2000,1,0,0
76561197963392788,31,10,2000,1,0,0
76561198036292321,0,10,2000,1,0,0
76561198035605866,786,10,2000,1,0,0
76561198010248149,159,10,2000,1,0,0
mine4yourself,83,10,2000,1,0,0
Alexcgamer,573,10,2000,1,0,0
giant-squid,0,10,2000,1,0,0
Giibl3ts,925,10,2000,1,0,0
GlzmoGamer,0,10,2000,1,0,0
76561198063871989,46,10,2000,1,0,0
Godigimon,70,10,2000,1,0,0
didlilgirls,167,10,2000,1,0,0
Gottheart,0,10,2000,1,0,0
inwardheelflip,1188,10,2000,1,0,0
76561198052372961,183,10,2000,1,0,0
CandyBulletin,247,10,2000,1,0,0
76561197972282873,0,10,2000,1,0,0
Beckals03,7100,10,2000,1,0,0
guiitalolima,3157,10,2000,1,0,0
76561197993494697,770,10,2000,1,0,0
GummyBearIsTheBest123,10834,10,2000,1,0,0
GrotesqueGOD,142,10,2000,1,0,0
toanieb,0,10,2000,1,0,0
76561198069391222,1742,10,2000,1,0,0
landiusk,6,10,2000,1,0,0
76561198042359407,12,10,2000,1,0,0
Hazm8,58,10,2000,1,0,0
76561198005223393,60207,10,2000,1,0,0
76561198059888844,0,10,2000,1,0,0
asnnerd,48,10,2000,1,0,0
76561197997494093,701,10,2000,1,0,0
gooshay,131,10,2000,1,0,0
76561198049230048,6,10,2000,1,0,0
mistakisso,10429,10,2000,1,0,0
76561198006606435,62,10,2000,1,0,0
76561197961892438,314,10,2000,1,0,0
HarisYusuf,21,10,2000,1,0,0
haru23,0,10,2000,1,0,0
XcentriK,206,10,2000,1,0,0
dusk2,2533,10,2000,1,0,0
hays1999,0,10,2000,1,0,0
bigHAZZApreb,1152,10,2000,1,0,0
792149214942194912,26268,10,2000,1,0,0
76561198055414504,0,10,2000,1,0,0
76561198059391004,100,10,2000,1,0,0
jtfgamer,389,10,2000,1,0,0
76561198026641932,301,10,2000,1,0,0
76561197963130430,0,10,2000,1,0,0
henarky,336,10,2000,1,0,0
chookhen60,0,10,2000,1,0,0
henrezy,137,10,2000,1,0,0
76561198096849086,141,10,2000,1,0,0
drkrise,44,10,2000,1,0,0
hesselsch,0,10,2000,1,0,0
S35,172,10,2000,1,0,0
76561198038296985,1,10,2000,1,0,0
76561198002874708,697,10,2000,1,0,0
AlexHowie,71,10,2000,1,0,0
76561197965635189,14,10,2000,1,0,0
Hodorthe8th,9,10,2000,1,0,0
76561198094944801,0,10,2000,1,0,0
76561197970541216,0,10,2000,1,0,0
DrJWATSON,101,10,2000,1,0,0
ghjghjhjvbjhj,3838,10,2000,1,0,0
Hasas1n,6783,10,2000,1,0,0
jafah58,324,10,2000,1,0,0
76561198098359142,47,10,2000,1,0,0
Hype_R,104,10,2000,1,0,0
76561197963090949,18064,10,2000,1,0,0
httpPSGareBADsameASarsenal,0,10,2000,1,0,0
australianturtlelover,399,10,2000,1,0,0
76561198074242550,736,10,2000,1,0,0
128bitbit,671,10,2000,1,0,0
Deckfish,0,10,2000,1,0,0
76561198075850899,0,10,2000,1,0,0
icewyrm,1,10,2000,1,0,0
JustIcey,837,10,2000,1,0,0
76561197968307794,0,10,2000,1,0,0
76561197996827991,53961,10,2000,1,0,0
76561198061218221,84,10,2000,1,0,0
76561197974941166,4860,10,2000,1,0,0
76561198062988175,180,10,2000,1,0,0
ONIEK25,9,10,2000,1,0,0
76561197967477981,166,10,2000,1,0,0
76561197973156896,0,10,2000,1,0,0
76561197985389455,0,10,2000,1,0,0
76561197978871474,9352,10,2000,1,0,0
iProbie,55,10,2000,1,0,0
IronBurrito,1120,10,2000,1,0,0
ironhead,0,10,2000,1,0,0
ZGriggs,459,10,2000,1,0,0
its-Andrew,0,10,2000,1,0,0
alexdlee,17,10,2000,1,0,0
Its_Logozzo,130,10,2000,1,0,0
izaac94,9,10,2000,1,0,0
76561197979383259,122,10,2000,1,0,0
JoshWAU,5388,10,2000,1,0,0
76561197963584284,75525,10,2000,1,0,0
76561198049754654,3,10,2000,1,0,0
76561198039807182,1,10,2000,1,0,0
76561198122817042,0,10,2000,1,0,0
JackcoolioX,21,10,2000,1,0,0
76561197994549956,530,10,2000,1,0,0
jimaroonie,0,10,2000,1,0,0
jamesaway,0,10,2000,1,0,0
pedrobaccarin,269,10,2000,1,0,0
ECP080,45,10,2000,1,0,0
76561197966586458,0,10,2000,1,0,0
JaydenDesu,2046,10,2000,1,0,0
JazzWazz,3776,10,2000,1,0,0
76561198049691929,0,10,2000,1,0,0
gordan_freeman,0,10,2000,1,0,0
kidfable,37,10,2000,1,0,0
sirjec,213,10,2000,1,0,0
76561198027460693,0,10,2000,1,0,0
76561198046696025,893,10,2000,1,0,0
76561197984390941,971,10,2000,1,0,0
SlenderIAm,61,10,2000,1,0,0
jiumohoo,356217,10,2000,1,0,0
The_Mad_Mutant,65,10,2000,1,0,0
SparklezTheTurtle,328,10,2000,1,0,0
123456789_Kappa,229,10,2000,1,0,0
BloodyJonesyM8,4,10,2000,1,0,0
jonomate,364,10,2000,1,0,0
76561198009790944,7938,10,2000,1,0,0
joshodonnell,0,10,2000,1,0,0
JoshWeebs,230,10,2000,1,0,0
joslimity,348,10,2000,1,0,0
76561198082484979,111,10,2000,1,0,0
76561197986552181,339,10,2000,1,0,0
RichardButtox,273,10,2000,1,0,0
JuzzaSP,64,10,2000,1,0,0
K0RS41R,1,10,2000,1,0,0
kidkai,642,10,2000,1,0,0
kmcoole,6,10,2000,1,0,0
simonrem,647,10,2000,1,0,0
76561197963443099,0,10,2000,1,0,0
76561198078625585,1895,10,2000,1,0,0
kaxies,0,10,2000,1,0,0
kazakhan,10,10,2000,1,0,0
mattyp500,421,10,2000,1,0,0
76561197961234023,941,10,2000,1,0,0
ogi_,69,10,2000,1,0,0
bvkenshiki,36,10,2000,1,0,0
76561197969792821,207,10,2000,1,0,0
76561197965355573,0,10,2000,1,0,0
haikiah,0,10,2000,1,0,0
KiffNado,59,10,2000,1,0,0
76561198035057980,6,10,2000,1,0,0
76561197971088208,316,10,2000,1,0,0
josh13199,153,10,2000,1,0,0
76561198055460339,0,10,2000,1,0,0
Papanoida,27,10,2000,1,0,0
76561198076601834,34,10,2000,1,0,0
kiwwa,346,10,2000,1,0,0
76561198061452784,189,10,2000,1,0,0
ryanwh,406,10,2000,1,0,0
Alchemistpicker,4005,10,2000,1,0,0
KingKeenz,64,10,2000,1,0,0
76561198031776309,25,10,2000,1,0,0
grimztofu,461,10,2000,1,0,0
Rabid_Ghost,6,10,2000,1,0,0
Jcooler0076,0,10,2000,1,0,0
KraZesTriKr,31,10,2000,1,0,0
kiddhappymeal,849,10,2000,1,0,0
76561197963436918,4470,10,2000,1,0,0
xKrypt0,4041,10,2000,1,0,0
76561198048374375,77,10,2000,1,0,0
76561197963401558,0,10,2000,1,0,0
ragemader,14,10,2000,1,0,0
76561197980719473,196,10,2000,1,0,0
nosferatuzodd,0,10,2000,1,0,0
76561198042966288,5701,10,2000,1,0,0
76561198082737449,481,10,2000,1,0,0
LouisMcQueen,477,10,2000,1,0,0
Lacuspop,142,10,2000,1,0,0
lalup,468,10,2000,1,0,0
76561197964129564,7,10,2000,1,0,0
larrybob4224,38,10,2000,1,0,0
laurences2k,215,10,2000,1,0,0
wizardlele,671,10,2000,1,0,0
76561197999638720,36,10,2000,1,0,0
lazycyberdude,49,10,2000,1,0,0
76561197989244929,320,10,2000,1,0,0
76561197961124706,0,10,2000,1,0,0
76561197961533298,1490,10,2000,1,0,0
76561198013973273,33,10,2000,1,0,0
TwitchGoldGoblin,5556,10,2000,1,0,0
leonmfps,4,10,2000,1,0,0
76561198081298968,34,10,2000,1,0,0
lexby,0,10,2000,1,0,0
76561197967621845,0,10,2000,1,0,0
76561198062369048,0,10,2000,1,0,0
76561197970874404,51,10,2000,1,0,0
kurwa814,0,10,2000,1,0,0
likome,44,10,2000,1,0,0
gabbella,13,10,2000,1,0,0
76561198042853300,35,10,2000,1,0,0
76561198085715384,1349,10,2000,1,0,0
Whoppaz,14,10,2000,1,0,0
76561198059013979,3,10,2000,1,0,0
76561198043805157,47,10,2000,1,0,0
ScottieKillerBR,1512,10,2000,1,0,0
lozenger,258,10,2000,1,0,0
zeroblade,0,10,2000,1,0,0
76561198035313379,3,10,2000,1,0,0
Iamrocker12,7,10,2000,1,0,0
cugs,70,10,2000,1,0,0
76561197969599867,17,10,2000,1,0,0
iluvbutt,164,10,2000,1,0,0
NonoNoNo890,0,10,2000,1,0,0
gloomzy,42,10,2000,1,0,0
m0ng,133,10,2000,1,0,0
76561197960298230,0,10,2000,1,0,0
76561197993114886,0,10,2000,1,0,0
76561198064154742,13,10,2000,1,0,0
76561198046868249,28,10,2000,1,0,0
Elfanger,0,10,2000,1,0,0
subhav,47328,10,2000,1,0,0
madgreg,0,10,2000,1,0,0
76561198034466578,489,10,2000,1,0,0
76561198053785832,9,10,2000,1,0,0
76561198054837119,1,10,2000,1,0,0
76561197964317648,555,10,2000,1,0,0
SniperSnake69,0,10,2000,1,0,0
14747,5961,10,2000,1,0,0
76561198062678482,805,10,2000,1,0,0
pt_ultra,639,10,2000,1,0,0
76561198062311807,0,10,2000,1,0,0
markoko1989,5,10,2000,1,0,0
MarsOz,342,10,2000,1,0,0
MarucTp,1589,10,2000,1,0,0
76561198088166694,1620,10,2000,1,0,0
76561197963638240,0,10,2000,1,0,0
76561198027720165,857,10,2000,1,0,0
sniperdruss,120,10,2000,1,0,0
76561198064872377,21,10,2000,1,0,0
maxious,0,10,2000,1,0,0
MaxM_,283,10,2000,1,0,0
maxy21,36,10,2000,1,0,0
Pregao07,43,10,2000,1,0,0
MebzAdventures,1,10,2000,1,0,0
76561197960549169,0,10,2000,1,0,0
assperabass,377,10,2000,1,0,0
76561197965224231,965,10,2000,1,0,0
Edgy1,47,10,2000,1,0,0
76561198074281507,330,10,2000,1,0,0
meganoob,81,10,2000,1,0,0
boneyboy100,67,10,2000,1,0,0
AAAAAAAAlAAAAAAAAAA,1685,10,2000,1,0,0
PLAYERHELEN,20013,10,2000,1,0,0
76561197976038168,21388,10,2000,1,0,0
76561198050010766,8,10,2000,1,0,0
metaphorazine,0,10,2000,1,0,0
Mett6,40382,10,2000,1,0,0
76561198026725437,27,10,2000,1,0,0
76561198074311103,433,10,2000,1,0,0
76561198068257050,79,10,2000,1,0,0
jkmilky,172,10,2000,1,0,0
76561197999733698,94,10,2000,1,0,0
Dotor,1649,10,2000,1,0,0
76561198042106502,0,10,2000,1,0,0
76561198065204404,116,10,2000,1,0,0
mistarhnoob,0,10,2000,1,0,0
Valarin,0,10,2000,1,0,0
76561198041081459,74,10,2000,1,0,0
mixadance,61951,10,2000,1,0,0
IISantaII,2207,10,2000,1,0,0
76561198044020758,2997,10,2000,1,0,0
76561198090169909,1150,10,2000,1,0,0
XMobeZC,408,10,2000,1,0,0
76561197966647905,3857,10,2000,1,0,0
345675,43,10,2000,1,0,0
76561197964316999,0,10,2000,1,0,0
Sacru,175,10,2000,1,0,0
boognish3,54,10,2000,1,0,0
sexgodturnedtf2noob,6,10,2000,1,0,0
76561197966936422,10,10,2000,1,0,0
morphman001,0,10,2000,1,0,0
arbiter928,12,10,2000,1,0,0
mortalwombat,0,10,2000,1,0,0
76561197967118917,17,10,2000,1,0,0
burningspoke,1120,10,2000,1,0,0
76561198041228896,44,10,2000,1,0,0
nwilde,22,10,2000,1,0,0
OzMrFox,130,10,2000,1,0,0
76561198029355664,20,10,2000,1,0,0
76561198002876921,73,10,2000,1,0,0
itsGeeGee,2263,10,2000,1,0,0
josyco123,48,10,2000,1,0,0
t1rath,39,10,2000,1,0,0
MistaDak,370,10,2000,1,0,0
76561198070548390,132,10,2000,1,0,0
76561198029207370,10,10,2000,1,0,0
76561198088606516,134,10,2000,1,0,0
MrPresident1401,38,10,2000,1,0,0
MrrRedd,169,10,2000,1,0,0
76561198040264010rr,116,10,2000,1,0,0
suicider,0,10,2000,1,0,0
09895749373554,3692,10,2000,1,0,0
76561198064525951,117,10,2000,1,0,0
Mulza,22,10,2000,1,0,0
themushroomcloud,73,10,2000,1,0,0
muskieratboi,1300,10,2000,1,0,0
76561198064598623,159,10,2000,1,0,0
76561198067779444,397,10,2000,1,0,0
MikePlaysPC,0,10,2000,1,0,0
mysterd,0,10,2000,1,0,0
kennygetsu,37977,10,2000,1,0,0
NathanJGaming,0,10,2000,1,0,0
nathoisthesickest,643,10,2000,1,0,0
76561198051832446,13,10,2000,1,0,0
inakk,96,10,2000,1,0,0
necrotos,2108,10,2000,1,0,0
76561198039880061,125,10,2000,1,0,0
76561198066010375,147,10,2000,1,0,0
Sean630,192,10,2000,1,0,0
76561198021613555,1,10,2000,1,0,0
76561198001742278,2358,10,2000,1,0,0
Axetothehead,1,10,2000,1,0,0
Nero203,329,10,2000,1,0,0
nerothefgt,26,10,2000,1,0,0
76561197969534642,0,10,2000,1,0,0
76561198047055620,824,10,2000,1,0,0
veksta,0,10,2000,1,0,0
76561197961857584,1260,10,2000,1,0,0
76561197970021062,0,10,2000,1,0,0
Lostvoices,4247,10,2000,1,0,0
76561197960426941,0,10,2000,1,0,0
76561197981984391,0,10,2000,1,0,0
elnixo,335,10,2000,1,0,0
76561198058321429,19,10,2000,1,0,0
Dracaerys,5,10,2000,1,0,0
76561198023475537,293,10,2000,1,0,0
truewarrior94,11779,10,2000,1,0,0
76561197960617353,2120,10,2000,1,0,0
nisid,0,10,2000,1,0,0
nitraz,231,10,2000,1,0,0
76561198036322250,0,10,2000,1,0,0
sashka228,9527,10,2000,1,0,0
76561198064398157,283,10,2000,1,0,0
nomang,268,10,2000,1,0,0
76561197968411887,0,10,2000,1,0,0
4454664,12157,10,2000,1,0,0
76561197966804339,0,10,2000,1,0,0
76561198096360038,0,10,2000,1,0,0
76561198026239418,312,10,2000,1,0,0
76561197970147684,58,10,2000,1,0,0
76561198066001669,131,10,2000,1,0,0
hashtaglmao,5,10,2000,1,0,0
76561197961925195,7550,10,2000,1,0,0
76561197968414429,1,10,2000,1,0,0
76561198001693527,210,10,2000,1,0,0
Pretz,178,10,2000,1,0,0
DeployableDuck,0,10,2000,1,0,0
Minigin,22007,10,2000,1,0,0
dnsh38,1635,10,2000,1,0,0
13457856281,37,10,2000,1,0,0
76561197972149688,79,10,2000,1,0,0
76561197990029325,12696,10,2000,1,0,0
76561198104893829,26,10,2000,1,0,0
76561198021710409,0,10,2000,1,0,0
76561197962338878,2,10,2000,1,0,0
76561197977470635,11,10,2000,1,0,0
memeroos,4,10,2000,1,0,0
76561198096321461,620,10,2000,1,0,0
mysterys,402,10,2000,1,0,0
76561197970733576,1,10,2000,1,0,0
76561198019821866,9,10,2000,1,0,0
kelpykelpy,1411,10,2000,1,0,0
76561197974253442,1,10,2000,1,0,0
76561197965264721,369,10,2000,1,0,0
partycatsjr,0,10,2000,1,0,0
76561198088203016,679,10,2000,1,0,0
SIade,17924,10,2000,1,0,0
76561198069207168,0,10,2000,1,0,0
76561198029229660,347,10,2000,1,0,0
76561197984964353,1228,10,2000,1,0,0
76561197967370851,0,10,2000,1,0,0
TheRealChris02,619,10,2000,1,0,0
76561198033161386,43315,10,2000,1,0,0
pekingduckman,5,10,2000,1,0,0
76561198058833525,221,10,2000,1,0,0
76561197967443926,0,10,2000,1,0,0
76561197965128569,0,10,2000,1,0,0
Phatlipz,114,10,2000,1,0,0
76561197961172915,240,10,2000,1,0,0
76561197968547556,0,10,2000,1,0,0
76561198043070022,171,10,2000,1,0,0
76561198013713398,23785,10,2000,1,0,0
Phoenixx3,0,10,2000,1,0,0
76561197963405974,96,10,2000,1,0,0
PieInYaaFaceee,10,10,2000,1,0,0
76561198044999303,33,10,2000,1,0,0
76561198050361199,6683,10,2000,1,0,0
stirlingsilverfilms,6,10,2000,1,0,0
Pink_Gib,30,10,2000,1,0,0
Pzop,4,10,2000,1,0,0
76561198063128416,1963,10,2000,1,0,0
Plasticbrotha,16863,10,2000,1,0,0
gohangasalami_imalasagnahog,28,10,2000,1,0,0
76561198054662553,107,10,2000,1,0,0
76561197992267436,6427,10,2000,1,0,0
76561198260810810,1,10,2000,1,0,0
evolic,33,10,2000,1,0,0
modedickson,484,10,2000,1,0,0
76561197974207764,3732,10,2000,1,0,0
liamsplace,446,10,2000,1,0,0
PoKeVGL,17632,10,2000,1,0,0
76561197975995795,23924,10,2000,1,0,0
76561198048312212,41,10,2000,1,0,0
76561198002258582,8395,10,2000,1,0,0
76561198088795912,1572,10,2000,1,0,0
694201337694201337,64,10,2000,1,0,0
jamessnee1,1,10,2000,1,0,0
Prankzter,9,10,2000,1,0,0
76561197968331328,0,10,2000,1,0,0
76561197988700509,0,10,2000,1,0,0
proletar666,6,10,2000,1,0,0
theytookpsshhh,0,10,2000,1,0,0
76561197968765108,21,10,2000,1,0,0
76561198080359608,540,10,2000,1,0,0
76561197990619889,4386,10,2000,1,0,0
76561198042966308,5315,10,2000,1,0,0
Qi_Bishop,473,10,2000,1,0,0
qqmp,103410,10,2000,1,0,0
76561198051319354,30,10,2000,1,0,0
Qwazil,0,10,2000,1,0,0
rattlesn,6,10,2000,1,0,0
cryspex,16242,10,2000,1,0,0
76561198065019410,26590,10,2000,1,0,0
76561197971591919,0,10,2000,1,0,0
76561198083488994,2242,10,2000,1,0,0
76561198057631298,42,10,2000,1,0,0
76561198098243455,15371,10,2000,1,0,0
KinGRaFiki,407,10,2000,1,0,0
76561198013097655,2693,10,2000,1,0,0
AoDoW,0,10,2000,1,0,0
76561197970628382,0,10,2000,1,0,0
BenjiVoll__lml__,214,10,2000,1,0,0
_Pico_Pal_Q_Lee_,446,10,2000,1,0,0
rax3rs,2535,10,2000,1,0,0
76561198018672855,5295,10,2000,1,0,0
76561197969339666,0,10,2000,1,0,0
ReAvenger,0,10,2000,1,0,0
Rebizle,3465,10,2000,1,0,0
redbeanpork,20,10,2000,1,0,0
RedDog84,0,10,2000,1,0,0
RedLizardHD,257,10,2000,1,0,0
76561197960324928,11,10,2000,1,0,0
Remo191,42,10,2000,1,0,0
obliviousrino,1,10,2000,1,0,0
repomonkey,12,10,2000,1,0,0
Requinix,5994,10,2000,1,0,0
76561197960364170,64,10,2000,1,0,0
iclickcircles,387,10,2000,1,0,0
RFSwanson,543,10,2000,1,0,0
76561198009097765,79594,10,2000,1,0,0
76561198013576212,400,10,2000,1,0,0
76561198001275675,5,10,2000,1,0,0
DopeyDragonFTW,58,10,2000,1,0,0
ZGamingYT,0,10,2000,1,0,0
ripjack311,10,10,2000,1,0,0
76561198074990388,1,10,2000,1,0,0
76561197980074567,0,10,2000,1,0,0
kangurorex,11777,10,2000,1,0,0
CydusPC,0,10,2000,1,0,0
robinwalker,0,10,2000,1,0,0
robustical,0,10,2000,1,0,0
76561197960802995,1,10,2000,1,0,0
76561197964386329,322,10,2000,1,0,0
danieljl,0,10,2000,1,0,0
the1Nonly,27231,10,2000,1,0,0
remi_,241,10,2000,1,0,0
deant,4915,10,2000,1,0,0
76561197964092053,0,10,2000,1,0,0
76561198024518236,112,10,2000,1,0,0
RoyaltyYT,256,10,2000,1,0,0
Ruben_esea,1246,10,2000,1,0,0
sttr_7,0,10,2000,1,0,0
rudylee,8,10,2000,1,0,0
russell_coight,0,10,2000,1,0,0
76561197960286950,0,10,2000,1,0,0
ryandoan,0,10,2000,1,0,0
kira1000,0,10,2000,1,0,0
Ryulightorb,43,10,2000,1,0,0
2Lethal,45,10,2000,1,0,0
76561198022829165,0,10,2000,1,0,0
DrWho,0,10,2000,1,0,0
dood2super,114,10,2000,1,0,0
bam_sourcream,80797,10,2000,1,0,0
76561198056790377,128,10,2000,1,0,0
disturbed_focus,550,10,2000,1,0,0
_samie,209,10,2000,1,0,0
samyththedragon,0,10,2000,1,0,0
samzer,12,10,2000,1,0,0
sandmeng,294,10,2000,1,0,0
76561198051842635,23,10,2000,1,0,0
saxfin,883,10,2000,1,0,0
KittensScythe,7,10,2000,1,0,0
afroman2011,3,10,2000,1,0,0
scavman,7,10,2000,1,0,0
chasinlies,0,10,2000,1,0,0
123456787654329,1,10,2000,1,0,0
scottySK,432,10,2000,1,0,0
empiregames,5,10,2000,1,0,0
ReynoldsAU,24,10,2000,1,0,0
ScreamingAngels,193,10,2000,1,0,0
Doginatree,21,10,2000,1,0,0
76561198033581707,16359,10,2000,1,0,0
76561198096600230,1,10,2000,1,0,0
76561197970148466,0,10,2000,1,0,0
76561197965185036,0,10,2000,1,0,0
76561198005773932,20152,10,2000,1,0,0
76561197994158625,56,10,2000,1,0,0
76561198057663321,76,10,2000,1,0,0
leovelani,1882,10,2000,1,0,0
Jac95501,25239,10,2000,1,0,0
76561197964402427,4650,10,2000,1,0,0
k1llbox,160,10,2000,1,0,0
ShechoxxfuL,13936,10,2000,1,0,0
76561197963219999,0,10,2000,1,0,0
shenry,0,10,2000,1,0,0
76561197964772156,117,10,2000,1,0,0
Shilor,0,10,2000,1,0,0
BokuWaLolicon,8,10,2000,1,0,0
avez,657,10,2000,1,0,0
76561197961631213,581,10,2000,1,0,0
SirTremain,0,10,2000,1,0,0
Shuldion,89,10,2000,1,0,0
76561198057184740,19,10,2000,1,0,0
76561198069472808,16,10,2000,1,0,0
76561198037968477,0,10,2000,1,0,0
3eBpA,3757,10,2000,1,0,0
76561198041849792,265,10,2000,1,0,0
ausdraven,0,10,2000,1,0,0
LouCanSirius,374,10,2000,1,0,0
76561198036322240,0,10,2000,1,0,0
76561197979796744,0,10,2000,1,0,0
76561198010238057,196,10,2000,1,0,0
theoneandonlysketchy,18,10,2000,1,0,0
76561198036532666,569,10,2000,1,0,0
76561197966292841,2940,10,2000,1,0,0
skulluxies,162,10,2000,1,0,0
Skuxii,30,10,2000,1,0,0
f23_luke,266,10,2000,1,0,0
fluxxenik,37,10,2000,1,0,0
76561198083869885,0,10,2000,1,0,0
76561198054471162,832,10,2000,1,0,0
urahomo,352,10,2000,1,0,0
linuxslacker,40,10,2000,1,0,0
76561197960959436,157,10,2000,1,0,0
slartiblarghfast,0,10,2000,1,0,0
76561198055909176,0,10,2000,1,0,0
SlidzorJ,549,10,2000,1,0,0
76561198001741378,144,10,2000,1,0,0
76561197969210592,0,10,2000,1,0,0
b0ing,214,10,2000,1,0,0
GoGoGyro,83,10,2000,1,0,0
76561198023709701,64,10,2000,1,0,0
customisedforsure,0,10,2000,1,0,0
kennethchubs,474,10,2000,1,0,0
76561197965281231,0,10,2000,1,0,0
Red_Flag,16,10,2000,1,0,0
Snowballx,0,10,2000,1,0,0
nobody114514,0,10,2000,1,0,0
76561197979007418,1,10,2000,1,0,0
10197226,0,10,2000,1,0,0
soveriegn5574,16,10,2000,1,0,0
SpaceDragon6,11939,10,2000,1,0,0
76561198040222752,116,10,2000,1,0,0
76561198084405327,17,10,2000,1,0,0
76561197965839479,0,10,2000,1,0,0
76561198044647033,229,10,2000,1,0,0
spinefarm,12294,10,2000,1,0,0
76561197968373869,343,10,2000,1,0,0
76561197966590415,0,10,2000,1,0,0
mashedspudtatoes,11,10,2000,1,0,0
sasqnick,63900,10,2000,1,0,0
